gene_cluster_id;focal;reference;type;genome_occurences;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj;COG20_CATEGORY_ACC;COG20_CATEGORY;COG20_PATHWAY_ACC;COG20_PATHWAY;COG20_FUNCTION_ACC;COG20_FUNCTION;KEGG_BRITE_ACC;KEGG_BRITE;KEGG_Class_ACC;KEGG_Class;KEGG_Module_ACC;KEGG_Module;KOfam_ACC;KOfam;Pfam_ACC;Pfam
GC_00001017;tree;shrub;core;104;47.177108229347;2.03800976927874;0.420271744367031;4.84926668660101;1.23918727014802e-6;4.80795909451962e-4;E;Amino acid transport and metabolism;COG0174;Glutamine biosynthesis;COG0174;Glutamine synthetase (GlnA) (PDB:1F1H);ko00001|ko00001|ko00001|ko00001|ko00001|ko00001|ko01000|ko04147;KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]|KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00910 Nitrogen metabolism [PATH:ko00910]|KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]|KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00220 Arginine biosynthesis [PATH:ko00220]|KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]|KEGG Orthology (KO)>>>09140 Cellular Processes>>>09143 Cell growth and death>>>04217 Necroptosis [PATH:ko04217]|Enzymes>>>6. Ligases>>>6.3  Forming carbon-nitrogen bonds>>>6.3.1  Acid-D-ammonia (or amine) ligases (amide synthases)>>>6.3.1.2  glutamine synthetase|Exosome>>>Exosomal proteins>>>Exosomal proteins of other body fluids (saliva and urine);;;;;K01915;glutamine synthetase [EC:6.3.1.2];PF00120.28;Glutamine synthetase, catalytic domain
GC_00004934;tree;shrub;accessory;25;4.2024047686522;2.03260567050736;0.63166676911455;3.21784486677461;0.00129157653937206;0.0407574716247981;;;;;;;;;;;;;;;PF01656.27;CobQ/CobB/MinD/ParA nucleotide binding domain
GC_00000040;tree;shrub;core;104;130.98005746434;2.02167597270321;0.398148674225332;5.07769108270104;3.82049201688001e-7;3.32430561618772e-4;O;Posttranslational modification, protein turnover, chaperones;;;COG0459;Chaperonin GroEL (HSP60 family) (GroEL) (PDB:1AON);ko00001|ko01000|ko03019|ko03110|ko03029|ko04147|ko04147|ko04147|ko04147|ko04147;KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09123 Folding, sorting and degradation>>>03018 RNA degradation [PATH:ko03018]|Enzymes>>>5. Isomerases>>>5.6  Isomerases altering macromolecular conformation>>>5.6.1  Enzymes altering polypeptide conformation or assembly>>>5.6.1.7  chaperonin ATPase|Messenger RNA biogenesis>>>Prokaryotic type>>>Bacterial mRNA degradation factors>>>Other RNA degradation factors>>>Chaperones|Chaperones and folding catalysts>>>Heat shock proteins>>>HSP60 / Chaperonin|Mitochondrial biogenesis>>>Mitochondrial protein import machinery>>>Matrix>>>Other matrix factors|Exosome>>>Exosomal proteins>>>Exosomal proteins of haemopoietic cells  (B-cell, T-cell, DC-cell, reticulocyte, and mast cell)|Exosome>>>Exosomal proteins>>>Exosomal proteins of other body fluids (saliva and urine)|Exosome>>>Exosomal proteins>>>Exosomal proteins of breast cancer cells|Exosome>>>Exosomal proteins>>>Exosomal proteins of colorectal cancer cells|Exosome>>>Exosomal proteins>>>Exosomal proteins of bladder cancer cells;;;;;K04077;chaperonin GroEL [EC:5.6.1.7];PF00118.28;TCP-1/cpn60 chaperonin family
GC_00004660;tree;shrub;accessory;28;37.1185956292445;2.02051170212098;0.574410101416589;3.51754207862653;4.35563287037315e-4;0.0215032343338068;E;Amino acid transport and metabolism;COG0002;Arginine biosynthesis;COG0002;N-acetyl-gamma-glutamylphosphate reductase (ArgC) (PDB:3DR3);ko00001|ko01000;KEGG Orthology (KO)>>>09100 Metabolism>>>09105 Amino acid metabolism>>>00220 Arginine biosynthesis [PATH:ko00220]|Enzymes>>>1. Oxidoreductases>>>1.2  Acting on the aldehyde or oxo group of donors>>>1.2.1  With NAD+ or NADP+ as acceptor>>>1.2.1.38  N-acetyl-gamma-glutamyl-phosphate reductase;M00028|M00845;"Pathway modules; Amino acid metabolism; Arginine and proline metabolism|Pathway modules; Amino acid metabolism; Arginine and proline metabolism";M00028|M00845;Ornithine biosynthesis, glutamate => ornithine|Arginine biosynthesis, glutamate => acetylcitrulline => arginine;K00145;N-acetyl-gamma-glutamyl-phosphate reductase [EC:1.2.1.38];PF01118.28_or_PF02774.22;Semialdehyde dehydrogenase, NAD binding domain_or_Semialdehyde dehydrogenase, dimerisation domain
GC_00003752;tree;shrub;accessory;37;4.03386136145149;1.97666344278295;0.607730113561727;3.25253496358492;0.00114380522964313;0.0375567368091784;E;Amino acid transport and metabolism;;;COG3616;D-serine deaminase, pyridoxal phosphate-dependent (Dsd1) (PDB:3ANU);ko00001|ko01000;KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99980 Enzymes with EC numbers|Enzymes>>>4. Lyases>>>4.1  Carbon-carbon lyases>>>4.1.3  Oxo-acid-lyases>>>4.1.3.41  3-hydroxy-D-aspartate aldolase;;;;;K18425;3-hydroxy-D-aspartate aldolase [EC:4.1.3.41];PF01168.24;Alanine racemase, N-terminal domain
GC_00000063;tree;shrub;accessory;85;9.22833707692305;1.97648051904437;0.448175957246174;4.41005477221246;1.03344476673254e-5;0.0017128116717203;T;Signal transduction mechanisms;;;COG2199;GGDEF domain, diguanylate cyclase (c-di-GMP synthetase) or its enzymatically inactive variants (GGDEF) (PDB:6D9M);;;;;;;;;PF00990.25;Diguanylate cyclase, GGDEF domain
GC_00000877;tree;shrub;core;104;69.3706797365176;1.96171299794697;0.413773337784689;4.741032876719;2.12631421889855e-6;6.16719719906368e-4;J;Translation, ribosomal structure and biogenesis;COG0048;Ribosome 30S subunit;COG0048;Ribosomal protein S12 (RpsL) (PDB:4V4H);ko00001|ko03011|ko03011|ko03011;KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09122 Translation>>>03010 Ribosome [PATH:ko03010]|Ribosome>>>Ribosomal proteins>>>Mitochondria/ Chloroplast>>>Small subunit|Ribosome>>>Ribosomal proteins>>>Bacteria>>>Small subunit|Ribosome>>>Ribosomal proteins>>>Archaea>>>Small subunit;;;;;K02950;small subunit ribosomal protein S12;PF00164.29;Ribosomal protein S12/S23
GC_00000966;tree;shrub;core;104;51.5911329138753;1.89251523201951;0.390469722391315;4.84676563506479;1.25490526115898e-6;4.80795909451962e-4;C;Energy production and conversion;COG0055;FoF1-type ATP synthase;COG0055;FoF1-type ATP synthase, beta subunit (AtpD) (PDB:3OAA);ko00001|ko00001|ko01000|ko01000|ko00194;KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00190 Oxidative phosphorylation [PATH:ko00190]|KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00195 Photosynthesis [PATH:ko00195]|Enzymes>>>7. Translocases>>>7.1  Catalysing the translocation of protons>>>7.1.2  Linked to the hydrolysis of a nucleoside triphosphate>>>7.1.2.2  H+-transporting two-sector ATPase|Enzymes>>>7. Translocases>>>7.2  Catalysing the translocation of inorganic cations>>>7.2.2  Linked to the hydrolysis of a nucleoside triphosphate>>>7.2.2.1  Na+-transporting two-sector ATPase|Photosynthesis proteins>>>Photosystem and electron transport system>>>F-type ATPase [OT];M00157;"Pathway modules; Energy metabolism; ATP synthesis";M00157;F-type ATPase, prokaryotes and chloroplasts;K02112_or_K02133;F-type H+/Na+-transporting ATPase subunit beta [EC:7.1.2.2 7.2.2.1]_or_F-type H+-transporting ATPase subunit beta [EC:7.1.2.2];PF00006.29;ATP synthase alpha/beta family, nucleotide-binding domain
GC_00000899;tree;shrub;core;104;49.9589873156596;1.88816040157886;0.417563989293286;4.52184683064866;6.13024134687564e-6;0.00115331378420544;C;Energy production and conversion;COG0377;NADH dehydrogenase;COG0377;NADH:ubiquinone oxidoreductase 20 kD subunit (chain B) or related Fe-S oxidoreductase (NuoB) (PDB:2FUG) (PUBMED:25941396);ko00001|ko01000;KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00190 Oxidative phosphorylation [PATH:ko00190]|Enzymes>>>7. Translocases>>>7.1  Catalysing the translocation of protons>>>7.1.1  Linked to oxidoreductase reactions>>>7.1.1.2  NADH:ubiquinone reductase (H+-translocating);M00144;"Pathway modules; Energy metabolism; ATP synthesis";M00144;NADH:quinone oxidoreductase, prokaryotes;K00331;NADH-quinone oxidoreductase subunit B [EC:7.1.1.2];PF01058.26;NADH ubiquinone oxidoreductase, 20 Kd subunit
GC_00022740;tree;shrub;accessory;3;5.39890267185421;1.85476702712943;0.551204460460979;3.36493472055409;7.65617706593762e-4;0.0291138302214102;M;Cell wall/membrane/envelope biogenesis;;;COG4952;L-rhamnose isomerase (PDB:3M0Y);ko00001|ko00001|ko01000|ko01000;KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00040 Pentose and glucuronate interconversions [PATH:ko00040]|KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00051 Fructose and mannose metabolism [PATH:ko00051]|Enzymes>>>5. Isomerases>>>5.3  Intramolecular oxidoreductases>>>5.3.1  Interconverting aldoses and ketoses, and related compounds>>>5.3.1.14  L-rhamnose isomerase|Enzymes>>>5. Isomerases>>>5.3  Intramolecular oxidoreductases>>>5.3.1  Interconverting aldoses and ketoses, and related compounds>>>5.3.1.-;;;;;K01820;L-rhamnose isomerase / sugar isomerase [EC:5.3.1.14 5.3.1.-];PF01261.28;Xylose isomerase-like TIM barrel
GC_00000881;tree;shrub;core;104;43.9995429755555;1.83745411557333;0.377183807155555;4.87150848131595;1.10749407970038e-6;4.80795909451962e-4;J;Translation, ribosomal structure and biogenesis;COG0100;Ribosome 30S subunit;COG0100;Ribosomal protein S11 (RpsK) (PDB:4V4H);ko00001|ko03011|ko03011|ko03011;KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09122 Translation>>>03010 Ribosome [PATH:ko03010]|Ribosome>>>Ribosomal proteins>>>Mitochondria/ Chloroplast>>>Small subunit|Ribosome>>>Ribosomal proteins>>>Bacteria>>>Small subunit|Ribosome>>>Ribosomal proteins>>>Archaea>>>Small subunit;;;;;K02948;small subunit ribosomal protein S11;PF00411.23;Ribosomal protein S11
GC_00001586;tree;shrub;core;103;35.4389759537217;1.83452689320357;0.401074464457258;4.57403064961038;4.78429805382368e-6;0.00100919693189899;T;Signal transduction mechanisms;;;COG2204;DNA-binding transcriptional response regulator, NtrC family, contains REC, AAA-type ATPase, and a Fis-type DNA-binding domains (AtoC) (PDB:1ZY2);ko00001|ko00001|ko02022;KEGG Orthology (KO)>>>09130 Environmental Information Processing>>>09132 Signal transduction>>>02020 Two-component system [PATH:ko02020]|KEGG Orthology (KO)>>>09140 Cellular Processes>>>09143 Cell growth and death>>>04112 Cell cycle - Caulobacter [PATH:ko04112]|Two-component system>>>Cell cycle family>>>CckA-CtrA/CpdR (cell cycle control);;;;;K13589;two-component system, cell cycle response regulator CpdR;PF00072.28;Response regulator receiver domain
GC_00010859;tree;shrub;accessory;8;4.62039812172195;1.80678848580528;0.575269365673107;3.14076951358465;0.00168504586684712;0.0475855536751398;R;General function prediction only;;;COG4636;Endonuclease, Uma2 family (restriction endonuclease fold) (Uma2) (PDB:1WDJ) (PUBMED:17873039);;;;;;;;;PF05685.16;Putative restriction endonuclease
GC_00004904;tree;shrub;accessory;27;4.1121638795387;1.8014807543775;0.567245740013449;3.17583831362893;0.00149404197726482;0.0440679076429678;;;;;;;ko02035;Bacterial motility proteins>>>Flagellar system>>>Flagellar assembly proteins>>>Others;;;;;K06603;flagellar protein FlaG;PF03646.19;FlaG protein
GC_00000893;tree;shrub;core;104;46.2613999650017;1.77184310816304;0.358173463430752;4.94688548724827;7.54103081661091e-7;4.03793196264835e-4;O;Posttranslational modification, protein turnover, chaperones;;;COG1219;ATP-dependent protease Clp, ATPase subunit ClpX (ClpX) (PDB:3HTE);ko00001|ko03110;KEGG Orthology (KO)>>>09140 Cellular Processes>>>09143 Cell growth and death>>>04112 Cell cycle - Caulobacter [PATH:ko04112]|Chaperones and folding catalysts>>>Heat shock proteins>>>HSP100;;;;;K03544;ATP-dependent Clp protease ATP-binding subunit ClpX;PF07724.18;AAA domain (Cdc48 subfamily)
GC_00001058;tree;shrub;core;104;43.5097607921863;1.76961448462609;0.383578630307377;4.61343345224426;3.96071115099228e-6;8.89371300711524e-4;C;Energy production and conversion;COG0538;TCA cycle;COG0538;Isocitrate dehydrogenase (Icd) (PDB:1IDD);ko00001|ko00001|ko00001|ko00001|ko01000;KEGG Orthology (KO)>>>09100 Metabolism>>>09101 Carbohydrate metabolism>>>00020 Citrate cycle (TCA cycle) [PATH:ko00020]|KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00720 Carbon fixation pathways in prokaryotes [PATH:ko00720]|KEGG Orthology (KO)>>>09100 Metabolism>>>09106 Metabolism of other amino acids>>>00480 Glutathione metabolism [PATH:ko00480]|KEGG Orthology (KO)>>>09140 Cellular Processes>>>09141 Transport and catabolism>>>04146 Peroxisome [PATH:ko04146]|Enzymes>>>1. Oxidoreductases>>>1.1  Acting on the CH-OH group of donors>>>1.1.1  With NAD+ or NADP+ as acceptor>>>1.1.1.42  isocitrate dehydrogenase (NADP+);M00009|M00010|M00740|M00173|M00614;"Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism|Pathway modules; Carbohydrate metabolism; Central carbohydrate metabolism|Pathway modules; Carbohydrate metabolism; Other carbohydrate metabolism|Pathway modules; Energy metabolism; Carbon fixation|Signature modules; Module set; Metabolic capacity";M00009|M00010|M00740|M00173|M00614;Citrate cycle (TCA cycle, Krebs cycle)|Citrate cycle, first carbon oxidation, oxaloacetate => 2-oxoglutarate|Methylaspartate cycle|Reductive citrate cycle (Arnon-Buchanan cycle)|Anoxygenic photosynthesis in green sulfur bacteria;K00031;isocitrate dehydrogenase [EC:1.1.1.42];PF00180.24;Isocitrate/isopropylmalate dehydrogenase
GC_00001084;tree;shrub;core;104;36.5776099566554;1.7510813413682;0.38964149331078;4.4940833341164;6.98702646933964e-6;0.00127991292771245;R;General function prediction only;COG0714;Cobalamine/B12 biosynthesis;COG0714;MoxR-like ATPase (MoxR) (PDB:2R44);ko00001|ko01000;KEGG Orthology (KO)>>>09100 Metabolism>>>09108 Metabolism of cofactors and vitamins>>>00860 Porphyrin metabolism [PATH:ko00860]|Enzymes>>>6. Ligases>>>6.6  Forming nitrogen-metal bonds>>>6.6.1  Forming coordination complexes>>>6.6.1.2  cobaltochelatase;M00925;"Pathway modules; Metabolism of cofactors and vitamins; Cofactor and vitamin metabolism";M00925;Cobalamin biosynthesis, aerobic, uroporphyrinogen III => precorrin 2 => cobyrinate a,c-diamide;K09882;cobaltochelatase CobS [EC:6.6.1.2];PF12556.12;Cobaltochelatase CobS subunit N terminal
GC_00000223;tree;shrub;core;102;29.163055856088;1.73587008764614;0.374499478400079;4.6351735790449;3.56638088295734e-6;8.27519244208868e-4;P;Inorganic ion transport and metabolism;;;COG1513;Cyanate lyase (CynS) (PDB:1DW9);ko00001|ko01000;KEGG Orthology (KO)>>>09100 Metabolism>>>09102 Energy metabolism>>>00910 Nitrogen metabolism [PATH:ko00910]|Enzymes>>>4. Lyases>>>4.2  Carbon-oxygen lyases>>>4.2.1  Hydro-lyases>>>4.2.1.104  cyanase;;;;;K01725;cyanate lyase [EC:4.2.1.104];PF02560.18;Cyanate lyase C-terminal domain
GC_00005827;tree;shrub;accessory;18;4.94007079334783;1.73044090561996;0.517281304482489;3.34526086797427;8.2205212352768e-4;0.0302335052659891;G;Carbohydrate transport and metabolism;;;COG2271;Sugar phosphate permease (UhpC) (PDB:1PW4);ko02000;Transporters>>>Major facilitator superfamily (MFS)>>>Organic acid transporters>>>Anion:cation symporter (ACS) family [TC:2.A.1.14];;;;;K08191;MFS transporter, ACS family, aldohexuronate transporter;PF07690.20;Major Facilitator Superfamily
GC_00000997;tree;shrub;core;104;46.5944298213728;1.72789590103198;0.419311009141887;4.12079784064838;3.77562618700116e-5;0.00410658341995548;L;Replication, recombination and repair;;;COG0468;RecA/RadA recombinase (RecA) (PDB:1B22);ko00001|ko03400|ko03400|ko03400;KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09124 Replication and repair>>>03440 Homologous recombination [PATH:ko03440]|DNA repair and recombination proteins>>>Prokaryotic type>>>TLS (translesion DNA synthesis) factors>>>Other SOS response factors|DNA repair and recombination proteins>>>Prokaryotic type>>>DSBR (double strand breaks repair)>>>HR (homologous recombination)>>>RecBC pathway proteins|DNA repair and recombination proteins>>>Prokaryotic type>>>DSBR (double strand breaks repair)>>>HR (homologous recombination)>>>RecFOR pathway proteins;;;;;K03553;recombination protein RecA;PF00154.25;recA bacterial DNA recombination protein
GC_00000963;tree;shrub;core;104;41.2972876188516;1.72163119453948;0.413603030076206;4.16252074899517;3.14753530605418e-5;0.00365166554424053;K;Transcription;;;COG1158;Transcription termination factor Rho (Rho) (PDB:1PVO);ko00001|ko03021|ko03019;KEGG Orthology (KO)>>>09120 Genetic Information Processing>>>09123 Folding, sorting and degradation>>>03018 RNA degradation [PATH:ko03018]|Transcription machinery>>>Prokaryotic type>>>Bacterial type>>>Other transcription-related factors>>>Transcription termination factor|Messenger RNA biogenesis>>>Prokaryotic type>>>Bacterial mRNA degradation factors>>>RNA degradosome components>>>Other RNA degradosome components;;;;;K03628;transcription termination factor Rho;PF07497.16;Rho termination factor, RNA-binding domain
GC_00003769;tree;shrub;accessory;42;6.87723852083548;1.70906287539272;0.449087597057611;3.80563365942497;1.41441606168516e-4;0.0100985054460444;E|P;Amino acid transport and metabolism|Inorganic ion transport and metabolism;;;COG0601;ABC-type dipeptide/oligopeptide/nickel transport system, permease component (DppB);ko00001|ko02000;KEGG Orthology (KO)>>>09140 Cellular Processes>>>09145 Cellular community - prokaryotes>>>02024 Quorum sensing [PATH:ko02024]|Transporters>>>ABC transporters, prokaryotic type>>>Peptide and nickel transporters>>>Peptides/nickel transporter;;;;;K02033;peptide/nickel transport system permease protein;PF00528.26;Binding-protein-dependent transport system inner membrane component
GC_00003390;tree;shrub;accessory;48;10.5406678587724;1.67607041889118;0.428719385845284;3.9094812929594;9.24945175779716e-5;0.00804817921075325;M|R;Cell wall/membrane/envelope biogenesis|General function prediction only;COG4948;Non-phosphorylated Entner-Doudoroff pathway;COG4948;L-alanine-DL-glutamate epimerase or related enzyme of enolase superfamily (RspA) (PDB:1BKH);ko00001|ko01000;KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99980 Enzymes with EC numbers|Enzymes>>>4. Lyases>>>4.2  Carbon-oxygen lyases>>>4.2.1  Hydro-lyases>>>4.2.1.81  D(-)-tartrate dehydratase;;;;;K22209;D(-)-tartrate dehydratase [EC:4.2.1.81];PF13378.10;Enolase C-terminal domain-like
GC_00004750;tree;shrub;accessory;22;5.22281500215032;1.66250275307226;0.494965823014885;3.35882332833769;7.82750926732838e-4;0.0292942430160607;H;Coenzyme transport and metabolism;COG1995;Pyridoxal phosphate biosynthesis;COG1995;4-hydroxy-L-threonine phosphate dehydrogenase PdxA (PdxA) (PDB:1PS6);ko00001|ko01000|ko01000;KEGG Orthology (KO)>>>09190 Not Included in Pathway or Brite>>>09191 Unclassified: metabolism>>>99980 Enzymes with EC numbers|Enzymes>>>1. Oxidoreductases>>>1.1  Acting on the CH-OH group of donors>>>1.1.1  With NAD+ or NADP+ as acceptor>>>1.1.1.408  4-phospho-D-threonate 3-dehydrogenase|Enzymes>>>1. Oxidoreductases>>>1.1  Acting on the CH-OH group of donors>>>1.1.1  With NAD+ or NADP+ as acceptor>>>1.1.1.409  4-phospho-D-erythronate 3-dehydrogenase;;;;;K22024;4-phospho-D-threonate 3-dehydrogenase / 4-phospho-D-erythronate 3-dehydrogenase [EC:1.1.1.408 1.1.1.409];PF04166.16;Pyridoxal phosphate biosynthetic protein PdxA
