
code	|	taxid	|	taxname	|	lineage
1	|	2560117	|	Cinunavirus	|	2560117 2731619 2731618 2731360 2731341 10239 
1	|	2560160	|	Kochikohdavirus	|	2560160 2560071 2560065 2731619 2731618 2731360 2731341 10239 
1	|	2862451	|	Adhaeretor	|	2862451 2691359 2691354 203683 203682 1783257 2 131567 
1	|	1484898	|	Methyloceanibacter	|	1484898 45401 356 28211 1224 2 131567 
1	|	2767879	|	Companilactobacillus	|	2767879 33958 186826 91061 1239 1783272 2 131567 
1	|	116071	|	Micropruina	|	116071 85015 85009 1760 201174 1783272 2 131567 
1	|	1193515	|	Snodgrassella	|	1193515 481 206351 28216 1224 2 131567 
1	|	2893058	|	Pseudalkalibacillus	|	2893058 186817 1385 91061 1239 1783272 2 131567 
1	|	56688	|	Halorubrum	|	56688 1644056 2235 183963 2290931 28890 3366610 2157 131567 
1	|	1802983	|	Candidatus Fokinia	|	1802983 1328881 766 28211 1224 2 131567 
1	|	929509	|	Solitalea	|	929509 84566 200666 117747 976 68336 1783270 2 131567 
1	|	2733139	|	Vellamovirus	|	2733139 2946160 2731619 2731618 2731360 2731341 10239 
1	|	429	|	Methylobacter	|	429 403 135618 1236 1224 2 131567 
1	|	54260	|	Ferroglobus	|	54260 2232 2231 183980 28890 3366610 2157 131567 
1	|	2892397	|	Pusillibacter	|	2892397 216572 186802 186801 1239 1783272 2 131567 
1	|	2560192	|	Nyceiraevirus	|	2560192 2731619 2731618 2731360 2731341 10239 
1	|	2919614	|	Williamsoniiplasma	|	2919614 186328 31969 544448 1783272 2 131567 
1	|	2843376	|	Donellivirus	|	2843376 2731619 2731618 2731360 2731341 10239 
1	|	46200	|	Geovibrio	|	46200 2945019 191393 68337 200930 2 131567 
1	|	69965	|	Macrococcus	|	69965 90964 1385 91061 1239 1783272 2 131567 
1	|	2827482	|	Caenibius	|	2827482 335929 204457 28211 1224 2 131567 
1	|	2910978	|	Megalodesulfovibrio	|	2910978 194924 213115 3031449 200940 2 131567 
1	|	3138693	|	Actomonas	|	3138693 134623 415000 414999 74201 1783257 2 131567 
1	|	2733162	|	Maenadvirus	|	2733162 2732614 2731619 2731618 2731360 2731341 10239 
1	|	2854186	|	Pseudosulfitobacter	|	2854186 2854170 204455 28211 1224 2 131567 
1	|	309512	|	Dinoroseobacter	|	309512 2854170 204455 28211 1224 2 131567 
1	|	2276	|	Pyrobaculum	|	2276 2267 2266 183924 28889 1783275 2157 131567 
1	|	2967331	|	Longitalea	|	2967331 563835 1853229 1853228 976 68336 1783270 2 131567 
1	|	2726810	|	Scandinavium	|	2726810 543 91347 1236 1224 2 131567 
1	|	2948854	|	Pamirivirus	|	2948854 2942967 2942965 1978007 2731619 2731618 2731360 2731341 10239 
1	|	181083	|	Chlorovirus	|	181083 10501 2732524 2732523 2732007 2732005 2732004 10239 
1	|	1481960	|	Peptoclostridium	|	1481960 3120161 3082720 186801 1239 1783272 2 131567 
1	|	2169657	|	Trigintaduovirus	|	2169657 2731619 2731618 2731360 2731341 10239 
1	|	29580	|	Janthinobacterium	|	29580 75682 80840 28216 1224 2 131567 
1	|	1982099	|	Amigovirus	|	1982099 2731619 2731618 2731360 2731341 10239 
1	|	157591	|	Sterolibacterium	|	157591 2008793 32003 28216 1224 2 131567 
1	|	1742990	|	Paeniglutamicibacter	|	1742990 1268 85006 1760 201174 1783272 2 131567 
1	|	547	|	Enterobacter	|	547 543 91347 1236 1224 2 131567 
1	|	2948709	|	Fohxhuevirus	|	2948709 2942976 2942964 1978007 2731619 2731618 2731360 2731341 10239 
1	|	188143	|	Enterovibrio	|	188143 641 135623 1236 1224 2 131567 
1	|	1982227	|	Steinhofvirus	|	1982227 2731619 2731618 2731360 2731341 10239 
1	|	11572	|	Orthobunyavirus	|	11572 1980416 1980410 2497576 2497571 2497569 2732396 2559587 10239 
1	|	33024	|	Phascolarctobacterium	|	33024 909930 1843488 909932 1239 1783272 2 131567 
1	|	338583	|	Polymorphospora	|	338583 28056 85008 1760 201174 1783272 2 131567 
1	|	1299308	|	Quaranjavirus	|	1299308 11308 2499411 2497577 2497571 2497569 2732396 2559587 10239 
1	|	1918540	|	Muribaculum	|	1918540 2005473 171549 200643 976 68336 1783270 2 131567 
1	|	1982590	|	Kochitakasuvirus	|	1982590 2731619 2731618 2731360 2731341 10239 
1	|	69578	|	Cryobacterium	|	69578 85023 85006 1760 201174 1783272 2 131567 
1	|	2948816	|	Manovirus	|	2948816 2731619 2731618 2731360 2731341 10239 
1	|	115782	|	Trichlorobacter	|	115782 213422 3031668 3031651 200940 2 131567 
1	|	2650549	|	Hydrocarboniclastica	|	2650549 72275 135622 1236 1224 2 131567 
1	|	2944826	|	Pontibrevibacter	|	2944826 31989 204455 28211 1224 2 131567 
1	|	76632	|	Thermobacillus	|	76632 186822 1385 91061 1239 1783272 2 131567 
1	|	110932	|	Leifsonia	|	110932 85023 85006 1760 201174 1783272 2 131567 
1	|	189330	|	Dorea	|	189330 186803 3085636 186801 1239 1783272 2 131567 
1	|	1148163	|	Paralcaligenes	|	1148163 506 80840 28216 1224 2 131567 
1	|	376743	|	Candidatus Endowatersipora	|	376743 119042 356 28211 1224 2 131567 
1	|	407	|	Methylobacterium	|	407 119045 356 28211 1224 2 131567 
1	|	940557	|	Granulicella	|	940557 204434 204433 204432 57723 2 131567 
1	|	153497	|	Kozakia	|	153497 433 204441 28211 1224 2 131567 
1	|	3044709	|	Emperorvirus	|	3044709 2731619 2731618 2731360 2731341 10239 
1	|	1920860	|	Webervirus	|	1920860 2731691 2731619 2731618 2731360 2731341 10239 
1	|	281472	|	Jiangella	|	281472 1217100 1217098 1760 201174 1783272 2 131567 
1	|	1434042	|	Salisediminibacterium	|	1434042 186817 1385 91061 1239 1783272 2 131567 
1	|	2675234	|	Alkalihalobacillus	|	2675234 186817 1385 91061 1239 1783272 2 131567 
1	|	674734	|	Alloactinosynnema	|	674734 2070 85010 1760 201174 1783272 2 131567 
1	|	1263	|	Ruminococcus	|	1263 216572 186802 186801 1239 1783272 2 131567 
1	|	1926556	|	Emergencia	|	1926556 3030910 3082720 186801 1239 1783272 2 131567 
1	|	2828366	|	Caldichromatium	|	2828366 1046 135613 1236 1224 2 131567 
1	|	2944193	|	Simiaoa	|	2944193 186803 3085636 186801 1239 1783272 2 131567 
1	|	91559	|	Methanimicrococcus	|	91559 2206 94695 224756 2290931 28890 3366610 2157 131567 
1	|	2942990	|	Canhaevirus	|	2942990 2942969 2942966 1978007 2731619 2731618 2731360 2731341 10239 
1	|	2733254	|	Sunrhavirus	|	2733254 2842407 11270 11157 2497574 2497570 2497569 2732396 2559587 10239 
1	|	2892396	|	Vescimonas	|	2892396 216572 186802 186801 1239 1783272 2 131567 
1	|	1804663	|	Haematospirillum	|	1804663 3031145 204441 28211 1224 2 131567 
1	|	2795781	|	Aeoliella	|	2795781 2691359 2691354 203683 203682 1783257 2 131567 
1	|	2986286	|	Horticoccus	|	2986286 134623 415000 414999 74201 1783257 2 131567 
1	|	2732928	|	Vectrevirus	|	2732928 2731650 2731643 2731619 2731618 2731360 2731341 10239 
1	|	388463	|	Edaphobacter	|	388463 204434 204433 204432 57723 2 131567 
1	|	2951993	|	Alloacidobacterium	|	2951993 204434 204433 204432 57723 2 131567 
1	|	262	|	Francisella	|	262 34064 72273 1236 1224 2 131567 
1	|	1775705	|	Frigidibacter	|	1775705 31989 204455 28211 1224 2 131567 
1	|	939	|	Hydrogenobacter	|	939 64898 32069 187857 200783 2 131567 
1	|	2689587	|	Suicoccus	|	2689587 186827 186826 91061 1239 1783272 2 131567 
1	|	171436	|	Tistrella	|	171436 2066434 3108222 28211 1224 2 131567 
1	|	1982076	|	Korravirus	|	1982076 2731619 2731618 2731360 2731341 10239 
1	|	2601645	|	Candidatus Sneabacter	|	2601645 33988 775 766 28211 1224 2 131567 
1	|	47054	|	Dethiosulfovibrio	|	47054 3029088 649776 649775 508458 2 131567 
1	|	186532	|	Ceduovirus	|	186532 2731619 2731618 2731360 2731341 10239 
1	|	3059405	|	Prodigiosinella	|	3059405 1903410 91347 1236 1224 2 131567 
1	|	456826	|	Candidatus Cloacimonas	|	456826 3039865 3039864 3039863 456828 1783270 2 131567 
1	|	93	|	Stella	|	93 2844601 204441 28211 1224 2 131567 
1	|	1955420	|	Silicimonas	|	1955420 31989 204455 28211 1224 2 131567 
1	|	1649459	|	Hungatella	|	1649459 186803 3085636 186801 1239 1783272 2 131567 
1	|	83612	|	Psychroflexus	|	83612 49546 200644 117743 976 68336 1783270 2 131567 
1	|	2795778	|	Caulifigura	|	2795778 126 112 203683 203682 1783257 2 131567 
1	|	577309	|	Paraprevotella	|	577309 171552 171549 200643 976 68336 1783270 2 131567 
1	|	1077265	|	Chthonomonas	|	1077265 1077264 1077263 1077257 67819 1783272 2 131567 
1	|	366614	|	Haematobacter	|	366614 31989 204455 28211 1224 2 131567 
1	|	909656	|	Phocaeicola	|	909656 815 171549 200643 976 68336 1783270 2 131567 
1	|	434	|	Acetobacter	|	434 433 204441 28211 1224 2 131567 
1	|	2948873	|	Pukovnikvirus	|	2948873 2731619 2731618 2731360 2731341 10239 
1	|	3050722	|	Algicella	|	3050722 31989 204455 28211 1224 2 131567 
1	|	1676142	|	Wenzhouxiangella	|	1676142 1676141 135613 1236 1224 2 131567 
1	|	43947	|	Tolumonas	|	43947 84642 135624 1236 1224 2 131567 
1	|	369926	|	Brooklawnia	|	369926 31957 85009 1760 201174 1783272 2 131567 
1	|	2834759	|	Flocculibacter	|	2834759 267888 135622 1236 1224 2 131567 
1	|	1434032	|	Pontimonas	|	1434032 85023 85006 1760 201174 1783272 2 131567 
1	|	3044764	|	Midgardsormrvirus	|	3044764 2731619 2731618 2731360 2731341 10239 
1	|	170610	|	Halomicronema	|	170610 3039986 3039985 3028117 1117 1798711 1783272 2 131567 
1	|	1522432	|	Pseudoduganella	|	1522432 2895353 75682 80840 28216 1224 2 131567 
1	|	2202	|	Methanospirillum	|	2202 196137 2191 224756 2290931 28890 3366610 2157 131567 
1	|	871740	|	Halomarina	|	871740 1963268 2235 183963 2290931 28890 3366610 2157 131567 
1	|	2943006	|	Fengtaivirus	|	2943006 2943001 2731619 2731618 2731360 2731341 10239 
1	|	334107	|	Conchiformibius	|	334107 481 206351 28216 1224 2 131567 
1	|	1620790	|	Halotia	|	1620790 1162 1161 3028117 1117 1798711 1783272 2 131567 
1	|	2733142	|	Yoloswagvirus	|	2733142 2731619 2731618 2731360 2731341 10239 
1	|	305899	|	Endozoicomonas	|	305899 2066474 135619 1236 1224 2 131567 
1	|	3044767	|	Mohonavirus	|	3044767 2731619 2731618 2731360 2731341 10239 
1	|	1795639	|	Aquisalinus	|	1795639 255474 255473 28211 1224 2 131567 
1	|	46913	|	Devosia	|	46913 2831106 356 28211 1224 2 131567 
1	|	2842796	|	Kenoshavirus	|	2842796 2842524 2731619 2731618 2731360 2731341 10239 
1	|	12176	|	Potexvirus	|	12176 675064 675063 2732461 2732406 2732396 2559587 10239 
1	|	1077886	|	Thermanaerothrix	|	1077886 292628 292629 292625 200795 1783272 2 131567 
1	|	393005	|	Tamlana	|	393005 49546 200644 117743 976 68336 1783270 2 131567 
1	|	2767877	|	Apilactobacillus	|	2767877 33958 186826 91061 1239 1783272 2 131567 
1	|	2843407	|	Kylevirus	|	2843407 2731619 2731618 2731360 2731341 10239 
1	|	3065395	|	Thermocoleostomius	|	3065395 2303507 3079748 3028117 1117 1798711 1783272 2 131567 
1	|	561367	|	Salinimicrobium	|	561367 49546 200644 117743 976 68336 1783270 2 131567 
1	|	332157	|	Larkinella	|	332157 2896860 768507 768503 976 68336 1783270 2 131567 
1	|	2733104	|	Eurybiavirus	|	2733104 2731619 2731618 2731360 2731341 10239 
1	|	286	|	Pseudomonas	|	286 135621 72274 1236 1224 2 131567 
1	|	2678343	|	Halalkaliarchaeum	|	2678343 1644056 2235 183963 2290931 28890 3366610 2157 131567 
1	|	495819	|	Spirobacillus	|	495819 2024980 2024973 1553900 3018035 2 131567 
1	|	1573808	|	Mangrovibacterium	|	1573808 1471398 1970189 200643 976 68336 1783270 2 131567 
1	|	29574	|	Taylorella	|	29574 506 80840 28216 1224 2 131567 
1	|	1172428	|	Thermotomaculum	|	1172428 2562244 2562243 533205 57723 2 131567 
1	|	105850	|	Acidilobus	|	105850 871007 871006 183924 28889 1783275 2157 131567 
1	|	2560207	|	Polybotosvirus	|	2560207 2731619 2731618 2731360 2731341 10239 
1	|	2000	|	Streptosporangium	|	2000 2004 85012 1760 201174 1783272 2 131567 
1	|	1051	|	Ectothiorhodospira	|	1051 72276 135613 1236 1224 2 131567 
1	|	2733174	|	Feofaniavirus	|	2733174 2731619 2731618 2731360 2731341 10239 
1	|	2761542	|	Fundicoccus	|	2761542 186827 186826 91061 1239 1783272 2 131567 
1	|	1912760	|	Cequinquevirus	|	1912760 2731619 2731618 2731360 2731341 10239 
1	|	2732971	|	Sciuriunavirus	|	2732971 2560081 2560065 2731619 2731618 2731360 2731341 10239 
1	|	558018	|	Gammabaculovirus	|	558018 10442 2840070 2840056 10239 
1	|	2948931	|	Tredecimvirus	|	2948931 2976943 2942680 2731619 2731618 2731360 2731341 10239 
1	|	50	|	Chondromyces	|	50 49 3031712 3031711 2818505 2 131567 
1	|	156973	|	Dysgonomonas	|	156973 2005520 171549 200643 976 68336 1783270 2 131567 
1	|	3051499	|	Aceticella	|	3051499 186814 68295 186801 1239 1783272 2 131567 
1	|	1232637	|	Scutavirus	|	1232637 10293 3044472 548681 2731363 2731361 2731360 2731341 10239 
1	|	680277	|	Kuravirus	|	680277 3044644 2731619 2731618 2731360 2731341 10239 
1	|	316612	|	Methylibium	|	316612 2975441 80840 28216 1224 2 131567 
1	|	263510	|	Crocosphaera	|	263510 1890450 1118 1301283 3028117 1117 1798711 1783272 2 131567 
1	|	2733194	|	Mementomorivirus	|	2733194 2731619 2731618 2731360 2731341 10239 
1	|	85076	|	Marichromatium	|	85076 1046 135613 1236 1224 2 131567 
1	|	2946805	|	Antsirabevirus	|	2946805 2946631 2731619 2731618 2731360 2731341 10239 
1	|	390805	|	Geosporobacter	|	390805 3118657 3082720 186801 1239 1783272 2 131567 
1	|	2560237	|	Thornevirus	|	2560237 2731619 2731618 2731360 2731341 10239 
1	|	2490204	|	Candidatus Mancarchaeum	|	2490204 1801631 1783276 2157 131567 
1	|	2759736	|	Lacticaseibacillus	|	2759736 33958 186826 91061 1239 1783272 2 131567 
1	|	3044870	|	Zukovirus	|	3044870 2731619 2731618 2731360 2731341 10239 
1	|	41707	|	Lawsonia	|	41707 194924 213115 3031449 200940 2 131567 
1	|	2747	|	Carnobacterium	|	2747 186828 186826 91061 1239 1783272 2 131567 
1	|	2822410	|	Methylotuvimicrobium	|	2822410 403 135618 1236 1224 2 131567 
1	|	2843422	|	Moabitevirus	|	2843422 2731619 2731618 2731360 2731341 10239 
1	|	365348	|	Pelosinus	|	365348 1843490 909929 909932 1239 1783272 2 131567 
1	|	2169655	|	Pulverervirus	|	2169655 2731619 2731618 2731360 2731341 10239 
1	|	281915	|	Curvibacter	|	281915 80864 80840 28216 1224 2 131567 
1	|	2967962	|	Brucepastera	|	2967962 2845253 136 203692 203691 2 131567 
1	|	2733092	|	Atlauavirus	|	2733092 2946160 2731619 2731618 2731360 2731341 10239 
1	|	1648491	|	Aquihabitans	|	1648491 633392 84993 84992 201174 1783272 2 131567 
1	|	2767874	|	Acetilactobacillus	|	2767874 33958 186826 91061 1239 1783272 2 131567 
1	|	1742992	|	Paenarthrobacter	|	1742992 1268 85006 1760 201174 1783272 2 131567 
1	|	338	|	Xanthomonas	|	338 32033 135614 1236 1224 2 131567 
1	|	2169623	|	Erskinevirus	|	2169623 2731619 2731618 2731360 2731341 10239 
1	|	2732925	|	Axomammavirus	|	2732925 2731650 2731643 2731619 2731618 2731360 2731341 10239 
1	|	413496	|	Cronobacter	|	413496 543 91347 1236 1224 2 131567 
1	|	649461	|	Lacibacter	|	649461 563835 1853229 1853228 976 68336 1783270 2 131567 
1	|	12914	|	Acidianus	|	12914 118883 2281 183924 28889 1783275 2157 131567 
1	|	471826	|	Candidatus Desulforudis	|	471826 186807 186802 186801 1239 1783272 2 131567 
1	|	3044675	|	Bigmanorsvirus	|	3044675 2731619 2731618 2731360 2731341 10239 
1	|	361106	|	Desulfoglaeba	|	361106 213465 213462 3024408 200940 2 131567 
1	|	2160	|	Methanobacterium	|	2160 2159 2158 183925 2283794 28890 3366610 2157 131567 
1	|	1507401	|	Bocaparvovirus	|	1507401 40119 10780 2732534 2732422 2732415 2732092 2731342 10239 
1	|	1434007	|	Fulvitalea	|	1434007 1853234 768507 768503 976 68336 1783270 2 131567 
1	|	1825023	|	Candidatus Nitrosotenuis	|	1825023 651142 651137 1783275 2157 131567 
1	|	861914	|	Fibrella	|	861914 2896860 768507 768503 976 68336 1783270 2 131567 
1	|	2843406	|	Kungbxnavirus	|	2843406 2731619 2731618 2731360 2731341 10239 
1	|	53365	|	Catellatospora	|	53365 28056 85008 1760 201174 1783272 2 131567 
1	|	2077	|	Sporolactobacillus	|	2077 186821 1385 91061 1239 1783272 2 131567 
1	|	2560121	|	Delepquintavirus	|	2560121 2731619 2731618 2731360 2731341 10239 
1	|	1623278	|	Bronvirus	|	1623278 2946636 2946173 2731619 2731618 2731360 2731341 10239 
1	|	1386924	|	Aestuariibaculum	|	1386924 49546 200644 117743 976 68336 1783270 2 131567 
1	|	499228	|	Tepidanaerobacter	|	499228 2770092 2770089 186801 1239 1783272 2 131567 
1	|	202746	|	Sulfurimonas	|	202746 2771471 213849 3031852 29547 2 131567 
1	|	1778653	|	Sulfuriferula	|	1778653 2772226 32003 28216 1224 2 131567 
1	|	2716172	|	Candidatus Bandiella	|	2716172 1328881 766 28211 1224 2 131567 
1	|	102106	|	Collinsella	|	102106 84107 84999 84998 201174 1783272 2 131567 
1	|	697331	|	Basfia	|	697331 712 135625 1236 1224 2 131567 
1	|	2260	|	Pyrococcus	|	2260 2259 2258 183968 28890 3366610 2157 131567 
1	|	2707020	|	Aerosticca	|	2707020 1775411 135614 1236 1224 2 131567 
1	|	208447	|	Oceanithermus	|	208447 188786 68933 188787 1297 1783272 2 131567 
1	|	1378	|	Gemella	|	1378 539738 1385 91061 1239 1783272 2 131567 
1	|	45402	|	Aquabacter	|	45402 335928 356 28211 1224 2 131567 
1	|	191301	|	Caminibacter	|	191301 224467 235899 3031852 29547 2 131567 
1	|	285107	|	Thioclava	|	285107 31989 204455 28211 1224 2 131567 
1	|	504481	|	Sediminibacterium	|	504481 563835 1853229 1853228 976 68336 1783270 2 131567 
1	|	2843443	|	Rahariannevirus	|	2843443 2731619 2731618 2731360 2731341 10239 
1	|	76886	|	Caldivirga	|	76886 2267 2266 183924 28889 1783275 2157 131567 
1	|	2837506	|	Niallia	|	2837506 186817 1385 91061 1239 1783272 2 131567 
1	|	224458	|	Pyxidicoccus	|	224458 31 80811 29 32015 2818505 2 131567 
1	|	2169624	|	Machinavirus	|	2169624 2731619 2731618 2731360 2731341 10239 
1	|	2733216	|	Terapinvirus	|	2733216 2731619 2731618 2731360 2731341 10239 
1	|	2886823	|	Desulfosediminicola	|	2886823 2886822 3024411 3031451 200940 2 131567 
1	|	2560145	|	Hanrivervirus	|	2560145 2732047 2731691 2731619 2731618 2731360 2731341 10239 
1	|	1921407	|	Pakpunavirus	|	1921407 2731619 2731618 2731360 2731341 10239 
1	|	1648508	|	Ciceribacter	|	1648508 82115 356 28211 1224 2 131567 
1	|	3065676	|	Salinilacihabitans	|	3065676 1644061 2235 183963 2290931 28890 3366610 2157 131567 
1	|	2330	|	Halanaerobium	|	2330 972 53433 186801 1239 1783272 2 131567 
1	|	1506577	|	Tyzzerella	|	1506577 186803 3085636 186801 1239 1783272 2 131567 
1	|	10892	|	Orbivirus	|	10892 2946186 2732541 2732459 2732405 2732396 2559587 10239 
1	|	2800384	|	Pseudidiomarina	|	2800384 267893 135622 1236 1224 2 131567 
1	|	308865	|	Elizabethkingia	|	308865 2762318 200644 117743 976 68336 1783270 2 131567 
1	|	2948904	|	Shandvirus	|	2948904 2946160 2731619 2731618 2731360 2731341 10239 
1	|	3044757	|	Mcgonagallvirus	|	3044757 2731619 2731618 2731360 2731341 10239 
1	|	2733179	|	Goodmanvirus	|	2733179 2731619 2731618 2731360 2731341 10239 
1	|	1434022	|	Naasia	|	1434022 85023 85006 1760 201174 1783272 2 131567 
1	|	653686	|	Wenxinia	|	653686 2854170 204455 28211 1224 2 131567 
1	|	1869285	|	Allofrancisella	|	1869285 34064 72273 1236 1224 2 131567 
1	|	373984	|	Rivularia	|	373984 1185 1161 3028117 1117 1798711 1783272 2 131567 
1	|	2709685	|	Parasphingorhabdus	|	2709685 41297 204457 28211 1224 2 131567 
1	|	43680	|	Ascovirus	|	43680 43682 2732555 2732523 2732007 2732005 2732004 10239 
1	|	1433402	|	Glycocaulis	|	1433402 2800061 2800059 28211 1224 2 131567 
1	|	2723776	|	Lichenihabitans	|	2723776 2723775 356 28211 1224 2 131567 
1	|	165695	|	Sphingobium	|	165695 41297 204457 28211 1224 2 131567 
1	|	2842570	|	Brucesealvirus	|	2842570 2842320 2731619 2731618 2731360 2731341 10239 
1	|	2948917	|	Sukkupivirus	|	2948917 2946629 2946175 2731619 2731618 2731360 2731341 10239 
1	|	2560099	|	Bendigovirus	|	2560099 2731619 2731618 2731360 2731341 10239 
1	|	2733098	|	Brizovirus	|	2733098 2946160 2731619 2731618 2731360 2731341 10239 
1	|	11095	|	Pestivirus	|	11095 11050 2732545 2732462 2732406 2732396 2559587 10239 
1	|	1302410	|	Candidatus Annandia	|	1302410 84563 191675 543 91347 1236 1224 2 131567 
1	|	12163	|	Carlavirus	|	12163 1914297 675068 675063 2732461 2732406 2732396 2559587 10239 
1	|	2050	|	Mobiluncus	|	2050 2049 2037 1760 201174 1783272 2 131567 
1	|	2946795	|	Aminayvirus	|	2946795 2946648 2731619 2731618 2731360 2731341 10239 
1	|	2778400	|	Tepiditoga	|	2778400 1643949 1643947 188708 200918 2 131567 
1	|	2948885	|	Roskildevirus	|	2948885 1198136 2946170 2731619 2731618 2731360 2731341 10239 
1	|	256319	|	Chlorobaculum	|	256319 191412 191411 191410 1090 68336 1783270 2 131567 
1	|	333750	|	Alphapapillomavirus	|	333750 2169595 151340 2732533 2732421 2732415 2732092 2731342 10239 
1	|	120961	|	Roseiflexus	|	120961 1508635 1508595 32064 32061 200795 1783272 2 131567 
1	|	2801844	|	Arachnia	|	2801844 31957 85009 1760 201174 1783272 2 131567 
1	|	2942995	|	Dechshavirus	|	2942995 2942966 1978007 2731619 2731618 2731360 2731341 10239 
1	|	2948692	|	Eilatmyovirus	|	2948692 2946193 2942680 2731619 2731618 2731360 2731341 10239 
1	|	2733184	|	Krampusvirus	|	2733184 2731619 2731618 2731360 2731341 10239 
1	|	2843444	|	Ravarandavirus	|	2843444 2731619 2731618 2731360 2731341 10239 
1	|	2738850	|	Candidatus Reidiella	|	2738850 118884 1236 1224 2 131567 
1	|	1254401	|	Sunxiuqinia	|	1254401 1471398 1970189 200643 976 68336 1783270 2 131567 
1	|	620	|	Shigella	|	620 543 91347 1236 1224 2 131567 
1	|	3088373	|	Chakrabartyella	|	3088373 186803 3085636 186801 1239 1783272 2 131567 
1	|	2284	|	Sulfolobus	|	2284 118883 2281 183924 28889 1783275 2157 131567 
1	|	572511	|	Blautia	|	572511 186803 3085636 186801 1239 1783272 2 131567 
1	|	217161	|	Chamaesiphon	|	217161 1890431 3079757 3028117 1117 1798711 1783272 2 131567 
1	|	2733208	|	Samwavirus	|	2733208 2731619 2731618 2731360 2731341 10239 
